anchor_hs4,anchor_product_name_short,anchor_sector,anchor_hs_section_name,anchor_density,anchor_density_percentile,anchor_embeddedness,candidate_hs4,candidate_product_name_short,candidate_sector,proximity,proximity_above_country_median,proximity_rank,eligible_candidate_count,pci,cog,distance_travelled,accessible_market_size,accessible_market_size_share,accessible_market_growth_5y,dai_index,dai_percentile,alignment_weighted_percentile,pci_norm,cog_norm,accessible_market_size_norm,accessible_market_growth_norm,nai_norm,attractiveness_score,feasibility_score,combined_score
0302,"Fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1199197634800174,74.64788732394366,29.40533724265096,6205,Men's shirts,Textiles,0.3589264795120647,1,11,1169,-0.8340164224880178,0.1655393168072774,9569.420822506214,3692701240.0,0.0008084292888261,0.0615064800790987,1.174830953624031,48.38709677419355,48.38709677419355,0.5637121461057132,0.30876855880279,0.030689496111284607,0.5856804588040059,0.4666666666666667,0.3978237399552697,0.4666666666666667,0.41847661796868874
0302,"Fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1199197634800174,74.64788732394366,29.40533724265096,6206,Women's shirts,Textiles,0.3578966505161699,1,12,1169,-0.3790695998968337,0.2286345062557781,10138.17186096406,2658251713.0,0.0005819611179434,0.0450637100438002,0.8862883738698353,29.03225806451613,29.03225806451613,0.613573855513558,0.36926487550341947,0.02209233845544709,0.5690860531989436,0.26666666666666666,0.4326703146041007,0.26666666666666666,0.3828692202228705
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,0305,Preserved fish,Agriculture,0.4648234628316069,1,1,1169,-1.8274336584978237,0.1262943958084926,10520.131699425989,233927761.0,5.1212930906351465e-05,0.0167482432524446,0.6950148309046927,19.35483870967742,19.35483870967742,0.4548346266177351,0.2711401248383987,0.0019441391666797866,0.5405094605795909,0.16666666666666666,0.33545920297158743,0.16666666666666666,0.2848214420801112
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,0307,Molluscs,Agriculture,0.4628537891304952,1,2,1169,-2.5136369414949353,0.0678068944771138,12412.923231666657,1172082862.0,0.0002565997228012,0.1362343916214454,0.9131393629884376,32.25806451612903,32.25806451612903,0.3796274441680689,0.21506170690354848,0.009741008031143167,0.6610975127122466,0.3,0.3087669809865745,0.3,0.30613688669060213
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,0511,Animal products n.e.c.,Agriculture,0.386176144447566,1,3,1169,-1.116931991439732,0.0450381957432194,9509.460016427443,1199611234.0,0.0002626264064542,0.0527010741729492,0.8756603104021087,22.58064516129032,22.58064516129032,0.5327048872668011,0.19323084433689955,0.009969792276208169,0.5767938492601047,0.19999999999999996,0.3420920522917421,0.19999999999999996,0.29946443660421945
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,2501,Salt,Minerals,0.3840175339773364,1,4,1169,-1.292895533311749,0.1231880051906535,11003.992183581831,99983287.0,2.188896754721176e-05,0.0524986048382112,0.8322509885087715,12.903225806451612,12.903225806451612,0.513419461903842,0.2681616855587125,0.0008309463718164085,0.5765895127489198,0.09999999999999998,0.3601664704800045,0.09999999999999998,0.2821165293360031
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,1102,Cereal flours,Agriculture,0.3644348399041796,1,5,1169,-2.1861619533100094,0.0401573481571904,8790.250437077886,122585145.0,2.683710789259457e-05,-0.0227841978179328,1.4333219225953977,64.51612903225806,64.51612903225806,0.4155183700706045,0.18855103746235297,0.0010187870846488408,0.5006124505094046,0.6333333333333333,0.2866689782756431,0.6333333333333333,0.3906682847929501
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,1515,Other vegetable fats and oils,Agriculture,0.3624424379091895,1,6,1169,-2.3015284185375795,0.0808884465311204,10555.638990613936,1480865761.0,0.0003242004094574,0.1045635659946173,1.0176598748606824,45.16129032258064,45.16129032258064,0.4028743227249735,0.22760443358227403,0.012307257224400861,0.6291346180679414,0.43333333333333324,0.31688384600138797,0.43333333333333324,0.3518186922009715
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,1404,Vegetable products n.e.c.,Agriculture,0.3623372417872348,1,7,1169,-3.200059587558884,-0.0040977512945668,12891.582404916586,304607417.0,6.668656397896781e-05,0.0951797164206598,0.9353772953519572,64.51612903225806,64.51612903225806,0.3043962197492091,0.14611879285776888,0.002531547377358356,0.6196642304366085,0.6333333333333333,0.2510096210845373,0.6333333333333333,0.36570673475917603
0303,"Frozen fish, excluding fillets",Agriculture,1. Live animals; animal products,0.1249736484190513,88.73239436619718,29.42089312896947,1703,Molasses,Agriculture,0.3615507273977372,1,8,1169,-2.022317762742486,0.0347598959311237,11538.88800868675,11598739.0,2.539268603557506e-06,-0.1321824096353958,0.5169954013263054,6.451612903225806,6.451612903225806,0.43347552684710666,0.18337590474464927,9.639541146207244e-05,0.39020536609052103,0.033333333333333326,0.27444326528241203,0.033333333333333326,0.2021102856976884
