year,hs4,importer_iso,accessible_market_imports
2024,8413,NIC,33948489.0
2024,8413,PAN,48062150.0
2024,8413,PER,280911084.0
2024,8413,PRY,43667219.0
2024,8413,SLV,34081598.0
2024,8413,TTO,40258175.0
2024,8413,URY,34705452.0
2024,8413,USA,12062262393.0
2024,8413,VEN,162293412.0
2024,8414,ARG,489119098.0
2024,8414,BOL,43814965.0
2024,8414,BRA,1684052231.0
2024,8414,CAN,2261842642.0
2024,8414,CHL,253440522.0
2024,8414,COL,276503445.0
2024,8414,CRI,80939485.0
2024,8414,CUB,27325271.0
2024,8414,DOM,118536325.0
2024,8414,GTM,88208744.0
2024,8414,HND,47634009.0
2024,8414,HTI,6462602.0
2024,8414,JAM,28981018.0
2024,8414,MEX,5151771971.0
2024,8414,NIC,25090624.0
2024,8414,PAN,53617735.0
2024,8414,PER,215547567.0
2024,8414,PRY,72891618.0
2024,8414,SLV,43638168.0
2024,8414,TTO,28298168.0
2024,8414,URY,40954020.0
2024,8414,USA,15544769851.0
2024,8414,VEN,74146986.0
2024,8415,ARG,227971892.0
2024,8415,BOL,33447129.0
2024,8415,BRA,1260460361.0
2024,8415,CAN,2373275447.0
2024,8415,CHL,174456874.0
2024,8415,COL,212244219.0
2024,8415,CRI,82658803.0
2024,8415,CUB,10608312.0
2024,8415,DOM,179639849.0
2024,8415,GTM,58666731.0
2024,8415,HND,70397734.0
2024,8415,HTI,2233752.0
2024,8415,JAM,33249484.0
2024,8415,MEX,2329268904.0
2024,8415,NIC,28596230.0
2024,8415,PAN,65230763.0
2024,8415,PER,67225065.0
2024,8415,PRY,166949572.0
2024,8415,SLV,56236144.0
2024,8415,TTO,48986192.0
2024,8415,URY,99149865.0
2024,8415,USA,15272956130.0
2024,8415,VEN,224069194.0
2024,8416,ARG,9710612.0
2024,8416,BOL,463769.0
2024,8416,BRA,29079695.0
2024,8416,CHL,5905151.0
2024,8416,COL,8923615.0
2024,8416,CRI,403833.0
2024,8416,CUB,2676534.0
2024,8416,DOM,2286161.0
2024,8416,GTM,955308.0
2024,8416,HND,201778.0
2024,8416,HTI,7456.0
2024,8416,JAM,456076.0
2024,8416,MEX,28710662.0
2024,8416,NIC,228114.0
2024,8416,PAN,701401.0
2024,8416,PER,3637172.0
2024,8416,PRY,1445992.0
2024,8416,SLV,650276.0
2024,8416,TTO,2263107.0
2024,8416,URY,1224174.0
2024,8416,VEN,549795.0
2024,8417,ARG,33822806.0
2024,8417,BOL,53422899.0
2024,8417,BRA,110622711.0
2024,8417,CAN,154705530.0
2024,8417,CHL,25005561.0
2024,8417,COL,16444297.0
2024,8417,CRI,6622275.0
2024,8417,CUB,1227066.0
2024,8417,DOM,27281428.0
2024,8417,GTM,25640345.0
2024,8417,HND,3091898.0
2024,8417,HTI,328543.0
2024,8417,JAM,1782778.0
2024,8417,MEX,229328524.0
2024,8417,NIC,2270714.0
2024,8417,PAN,3089835.0
2024,8417,PER,14730534.0
2024,8417,PRY,10809909.0
2024,8417,SLV,5663133.0
2024,8417,TTO,7422200.0
2024,8417,URY,2981412.0
2024,8417,USA,521233840.0
2024,8417,VEN,3347998.0
2024,8418,ARG,166856206.0
2024,8418,BOL,72019294.0
2024,8418,BRA,662044507.0
2024,8418,CAN,1768904406.0
2024,8418,CHL,290414856.0
2024,8418,COL,240919920.0
2024,8418,CRI,166645959.0
2024,8418,CUB,26050543.0
2024,8418,DOM,219320510.0
2024,8418,GTM,217932350.0
2024,8418,HND,119751831.0
2024,8418,HTI,5673999.0
2024,8418,JAM,34125536.0
2024,8418,MEX,1681528696.0
2024,8418,NIC,70790279.0
2024,8418,PAN,101175331.0
2024,8418,PER,343396781.0
2024,8418,PRY,120252799.0
2024,8418,SLV,111109601.0
2024,8418,TTO,41149833.0
2024,8418,URY,77647627.0
2024,8418,USA,13818823451.0
2024,8418,VEN,127596819.0
2024,8419,ARG,308535468.0
2024,8419,BOL,22053525.0
2024,8419,BRA,695467164.0
2024,8419,CAN,1818217057.0
2024,8419,CHL,266967727.0
2024,8419,COL,164566330.0
2024,8419,CRI,52760549.0
2024,8419,CUB,11837548.0
2024,8419,DOM,52911704.0
2024,8419,GTM,59198530.0
2024,8419,HND,28794246.0
2024,8419,HTI,1054392.0
2024,8419,JAM,14864608.0
2024,8419,MEX,1840793099.0
2024,8419,NIC,14128895.0
2024,8419,PAN,19284120.0
2024,8419,PER,106007109.0
2024,8419,PRY,47112531.0
2024,8419,SLV,20251716.0
2024,8419,TTO,33945685.0
2024,8419,URY,49756661.0
2024,8419,USA,8741777477.0
2024,8419,VEN,32160320.0
2024,8420,ARG,12014840.0
2024,8420,BOL,544094.0
2024,8420,BRA,18282103.0
2024,8420,CHL,2830069.0
2024,8420,COL,4501862.0
2024,8420,CRI,2085558.0
2024,8420,CUB,187738.0
2024,8420,DOM,2196847.0
2024,8420,GTM,1815844.0
2024,8420,HND,304414.0
2024,8420,HTI,5512.0
2024,8420,JAM,26491.0
2024,8420,MEX,37654923.0
2024,8420,NIC,106078.0
2024,8420,PAN,196709.0
2024,8420,PER,1832327.0
2024,8420,PRY,583008.0
2024,8420,SLV,862678.0
2024,8420,TTO,143174.0
2024,8420,URY,711498.0
2024,8420,USA,279008149.0
2024,8420,VEN,844432.0
2024,8421,ARG,548331119.0
2024,8421,BOL,69673927.0
2024,8421,BRA,1627479996.0
2024,8421,CHL,663111308.0
2024,8421,COL,297779468.0
2024,8421,CRI,103203085.0
2024,8421,CUB,29116185.0
2024,8421,DOM,124299971.0
2024,8421,GTM,112270661.0
2024,8421,HND,53908659.0
2024,8421,HTI,6213983.0
2024,8421,JAM,17885522.0
2024,8421,MEX,3017650625.0
2024,8421,NIC,36348188.0
2024,8421,PAN,62201899.0
2024,8421,PER,327790661.0
2024,8421,PRY,63402477.0
2024,8421,SLV,44792932.0
2024,8421,TTO,36364021.0
2024,8421,URY,51614662.0
2024,8421,USA,14506543308.0
2024,8421,VEN,35794229.0
2024,8422,ARG,151257965.0
2024,8422,BOL,26145832.0
2024,8422,BRA,541488517.0
2024,8422,CHL,177459334.0
2024,8422,COL,137825601.0
2024,8422,CRI,51875976.0
2024,8422,CUB,15497924.0
2024,8422,DOM,122381895.0
2024,8422,GTM,93122439.0
2024,8422,HND,29379206.0
2024,8422,HTI,2682237.0
2024,8422,JAM,19573636.0
2024,8422,MEX,1096628794.0
2024,8422,NIC,13027186.0
2024,8422,PAN,20650837.0
2024,8422,PER,69568409.0
2024,8422,PRY,27960423.0
2024,8422,SLV,26223531.0
2024,8422,TTO,20595333.0
2024,8422,URY,19762599.0
2024,8422,VEN,32547002.0
2024,8423,ARG,13613501.0
2024,8423,BOL,4469513.0
2024,8423,BRA,55919836.0
2024,8423,CAN,150888549.0
2024,8423,CHL,22969031.0
2024,8423,COL,20673589.0
2024,8423,CRI,8604040.0
2024,8423,CUB,881589.0
2024,8423,DOM,6042259.0
2024,8423,GTM,11137281.0
2024,8423,HND,5968127.0
2024,8423,HTI,80821.0
2024,8423,JAM,1802726.0
2024,8423,MEX,142551836.0
2024,8423,NIC,3403981.0
2024,8423,PAN,4285133.0
2024,8423,PER,26878353.0
2024,8423,PRY,7637545.0
2024,8423,SLV,5364058.0
2024,8423,TTO,1234697.0
2024,8423,URY,4421497.0
2024,8423,USA,866508933.0
2024,8423,VEN,6393884.0
2024,8424,ARG,181236841.0
2024,8424,BOL,19225964.0
2024,8424,BRA,558148609.0
2024,8424,CAN,865363203.0
2024,8424,CHL,120138893.0
2024,8424,COL,93569029.0
2024,8424,CRI,32538894.0
2024,8424,CUB,12884658.0
2024,8424,DOM,41765468.0
2024,8424,GTM,52720118.0
2024,8424,HND,20149794.0
2024,8424,HTI,575826.0
2024,8424,JAM,6952508.0
2024,8424,MEX,1029881541.0
2024,8424,NIC,14922913.0
2024,8424,PAN,18146578.0
2024,8424,PER,101650794.0
2024,8424,PRY,75395959.0
2024,8424,SLV,16065990.0
2024,8424,TTO,9011595.0
2024,8424,URY,46877468.0
2024,8424,USA,3497463363.0
2024,8424,VEN,15232601.0
2024,8425,ARG,28784995.0
2024,8425,BOL,3017580.0
2024,8425,BRA,117377058.0
2024,8425,CAN,375495583.0
2024,8425,CHL,48426448.0
2024,8425,COL,21612248.0
2024,8425,CRI,6890803.0
2024,8425,CUB,1472686.0
2024,8425,DOM,7480858.0
2024,8425,GTM,9621805.0
2024,8425,HND,5640095.0
2024,8425,HTI,201187.0
2024,8425,JAM,1297423.0
2024,8425,MEX,187638735.0
2024,8425,NIC,2741901.0
2024,8425,PAN,8269939.0
2024,8425,PER,23449536.0
2024,8425,PRY,5245617.0
2024,8425,SLV,5463212.0
2024,8425,TTO,6032458.0
2024,8425,URY,5579332.0
2024,8425,USA,1514967788.0
2024,8425,VEN,3614330.0
2024,8426,ARG,81307688.0
2024,8426,BOL,2416625.0
2024,8426,BRA,224130593.0
2024,8426,CAN,454629357.0
2024,8426,CHL,122791520.0
2024,8426,COL,31794587.0
2024,8426,CRI,3919411.0
2024,8426,CUB,5045432.0
2024,8426,DOM,30995469.0
2024,8426,GTM,15049607.0
2024,8426,HND,7283364.0
2024,8426,HTI,265051.0
2024,8426,JAM,19701361.0
2024,8426,MEX,320758715.0
2024,8426,NIC,6216706.0
2024,8426,PAN,94770295.0
2024,8426,PER,164755692.0
2024,8426,PRY,4810157.0
2024,8426,SLV,4487919.0
2024,8426,TTO,17857027.0
2024,8426,URY,59169340.0
2024,8426,USA,1850611894.0
2024,8426,VEN,3488182.0
2024,8427,ARG,197982568.0
2024,8427,BOL,7478597.0
2024,8427,BRA,752432872.0
2024,8427,CHL,179516782.0
2024,8427,COL,83403237.0
2024,8427,CRI,44262062.0
2024,8427,CUB,5041446.0
2024,8427,DOM,27299650.0
2024,8427,GTM,29365703.0
2024,8427,HND,15835100.0
2024,8427,HTI,2087706.0
2024,8427,JAM,9919821.0
2024,8427,MEX,1107998384.0
2024,8427,NIC,10307765.0
2024,8427,PAN,22878966.0
2024,8427,PER,61938328.0
2024,8427,PRY,15787025.0
2024,8427,SLV,13851643.0
2024,8427,TTO,11524775.0
2024,8427,URY,26834161.0
2024,8427,USA,7605371961.0
2024,8427,VEN,8400324.0
2024,8428,ARG,122161742.0
2024,8428,BOL,19520541.0
2024,8428,BRA,351967931.0
2024,8428,CHL,214769682.0
2024,8428,COL,115726532.0
2024,8428,CRI,29061319.0
2024,8428,CUB,3026306.0
2024,8428,DOM,82377859.0
2024,8428,GTM,76380705.0
2024,8428,HND,17327529.0
2024,8428,HTI,414933.0
2024,8428,JAM,9090178.0
2024,8428,MEX,1175722805.0
2024,8428,NIC,7887126.0
2024,8428,PAN,20886480.0
2024,8428,PER,153405629.0
2024,8428,PRY,44538834.0
2024,8428,SLV,15839626.0
2024,8428,TTO,14416872.0
2024,8428,URY,33252748.0
2024,8428,USA,7560769982.0
2024,8428,VEN,17435228.0
2024,8429,ARG,221492654.0
2024,8429,BOL,96322801.0
2024,8429,BRA,1053289534.0
2024,8429,CAN,3617905536.0
2024,8429,CHL,723398843.0
2024,8429,COL,405558252.0
2024,8429,CRI,58600088.0
2024,8429,CUB,3762248.0
2024,8429,DOM,141962716.0
2024,8429,GTM,151290600.0
2024,8429,HND,70585281.0
2024,8429,HTI,1401179.0
2024,8429,JAM,20270202.0
2024,8429,MEX,1300942575.0
2024,8429,NIC,60985219.0
2024,8429,PAN,88753419.0
2024,8429,PER,830970347.0
2024,8429,PRY,79031497.0
2024,8429,SLV,54370413.0
2024,8429,TTO,16952454.0
2024,8429,URY,89035042.0
2024,8429,USA,11083717433.0
2024,8429,VEN,6963125.0
2024,8430,ARG,79038148.0
2024,8430,BOL,37681618.0
2024,8430,BRA,322054091.0
2024,8430,CAN,608325551.0
2024,8430,CHL,146390455.0
2024,8430,COL,84122859.0
2024,8430,CRI,7605754.0
2024,8430,CUB,2765267.0
2024,8430,DOM,11684048.0
2024,8430,GTM,10468167.0
2024,8430,HND,6748164.0
2024,8430,HTI,314971.0
2024,8430,JAM,1834910.0
2024,8430,MEX,354878248.0
2024,8430,NIC,9943378.0
2024,8430,PAN,21142793.0
2024,8430,PER,146601850.0
2024,8430,PRY,3237855.0
2024,8430,SLV,6866061.0
2024,8430,TTO,1214418.0
2024,8430,URY,11714612.0
2024,8430,USA,1359175650.0
2024,8430,VEN,5870492.0
2024,8431,ARG,203635840.0
2024,8431,BOL,34634678.0
2024,8431,BRA,1199867643.0
2024,8431,CHL,647098133.0
2024,8431,COL,201039195.0
2024,8431,CRI,20716878.0
2024,8431,CUB,21584644.0
2024,8431,DOM,70278445.0
2024,8431,GTM,37332940.0
2024,8431,HND,17553863.0
2024,8431,HTI,1083784.0
2024,8431,JAM,17609689.0
2024,8431,MEX,1261735348.0
2024,8431,NIC,16224829.0
2024,8431,PAN,28822405.0
2024,8431,PER,309072102.0
2024,8431,PRY,13851838.0
2024,8431,SLV,8875762.0
2024,8431,TTO,51200839.0
2024,8431,URY,15595569.0
2024,8431,USA,11296593800.0
2024,8431,VEN,26135350.0
2024,8432,BOL,15757268.0
2024,8432,COL,11959913.0
2024,8432,CRI,4237891.0
2024,8432,CUB,2667381.0
2024,8432,DOM,6200487.0
2024,8432,GTM,9045086.0
2024,8432,HND,4112341.0
2024,8432,HTI,533292.0
2024,8432,JAM,307300.0
2024,8432,MEX,62301355.0
2024,8432,NIC,4688486.0
2024,8432,PAN,3670521.0
2024,8432,PER,9484468.0
2024,8432,SLV,1890132.0
2024,8432,TTO,484297.0
2024,8432,VEN,5581331.0
2024,8433,ARG,267826491.0
2024,8433,BOL,21596711.0
2024,8433,BRA,519274569.0
2024,8433,CHL,265284879.0
2024,8433,COL,53671122.0
2024,8433,CRI,11528102.0
2024,8433,CUB,2398241.0
2024,8433,DOM,19610672.0
2024,8433,GTM,36338792.0
2024,8433,HND,15602051.0
2024,8433,HTI,142620.0
2024,8433,JAM,2714630.0
2024,8433,MEX,318705537.0
2024,8433,NIC,9755645.0
2024,8433,PAN,13361348.0
2024,8433,PER,35841044.0
2024,8433,PRY,134151626.0
2024,8433,SLV,7292521.0
2024,8433,TTO,1339713.0
2024,8433,URY,69273406.0
2024,8433,VEN,13842780.0
2024,8434,BOL,663480.0
2024,8434,COL,6439774.0
2024,8434,CRI,2089941.0
2024,8434,CUB,97036.0
2024,8434,DOM,1693523.0
2024,8434,GTM,1861026.0
2024,8434,HND,833003.0
2024,8434,JAM,276504.0
2024,8434,MEX,16808784.0
2024,8434,NIC,297842.0
2024,8434,PAN,1087387.0
2024,8434,PER,4211962.0
2024,8434,SLV,1855367.0
2024,8434,TTO,127900.0
2024,8434,VEN,478018.0
2024,8435,ARG,2482851.0
2024,8435,BOL,359334.0
2024,8435,BRA,4557542.0
2024,8435,CHL,4096187.0
2024,8435,COL,455920.0
2024,8435,CRI,696593.0
2024,8435,CUB,142597.0
2024,8435,DOM,201808.0
2024,8435,GTM,190974.0
2024,8435,HND,186257.0
2024,8435,HTI,55048.0
2024,8435,JAM,91681.0
2024,8435,MEX,6034043.0
2024,8435,NIC,20120.0
2024,8435,PAN,199951.0
2024,8435,PER,2481915.0
2024,8435,PRY,241677.0
2024,8435,SLV,61917.0
2024,8435,TTO,58582.0
2024,8435,VEN,194982.0
2024,8436,ARG,64560878.0
2024,8436,BOL,17469601.0
2024,8436,CHL,89390250.0
2024,8436,COL,51712085.0
2024,8436,CRI,8186486.0
2024,8436,CUB,1701609.0
2024,8436,DOM,20012473.0
2024,8436,GTM,35865436.0
2024,8436,HND,15932476.0
2024,8436,HTI,66348.0
2024,8436,JAM,7261409.0
2024,8436,MEX,162865092.0
2024,8436,NIC,13823771.0
2024,8436,PAN,8586708.0
2024,8436,PER,50826806.0
2024,8436,PRY,15911227.0
2024,8436,SLV,6865040.0
2024,8436,TTO,2036923.0
2024,8436,VEN,34490560.0
2024,8437,ARG,15382792.0
2024,8437,BOL,5781393.0
2024,8437,BRA,55069126.0
2024,8437,CAN,69419593.0
2024,8437,CHL,10129277.0
2024,8437,COL,13871703.0
2024,8437,CRI,5864654.0
2024,8437,CUB,848207.0
2024,8437,DOM,11529778.0
2024,8437,GTM,5543407.0
2024,8437,HND,5308064.0
2024,8437,HTI,474123.0
2024,8437,JAM,586682.0
2024,8437,MEX,61784470.0
2024,8437,NIC,3529523.0
2024,8437,PAN,3024723.0
2024,8437,PER,16595838.0
2024,8437,PRY,16274851.0
2024,8437,SLV,1552042.0
2024,8437,TTO,533009.0
2024,8437,URY,4836151.0
2024,8437,USA,138480365.0
2024,8437,VEN,8304337.0
2024,8438,ARG,74947759.0
2024,8438,BOL,20476359.0
2024,8438,BRA,290654338.0
2024,8438,CHL,139996355.0
2024,8438,COL,125719405.0
2024,8438,CRI,34428281.0
2024,8438,CUB,13916319.0
2024,8438,DOM,48406754.0
2024,8438,GTM,80205094.0
2024,8438,HND,21044753.0
2024,8438,HTI,795483.0
2024,8438,JAM,23487438.0
2024,8438,MEX,517337087.0
2024,8438,NIC,11530410.0
2024,8438,PAN,13089920.0
2024,8438,PER,49317301.0
2024,8438,PRY,27738763.0
2024,8438,SLV,29785372.0
2024,8438,TTO,5662486.0
2024,8438,URY,20804890.0
2024,8438,VEN,24068161.0
2024,8439,ARG,23994399.0
2024,8439,BOL,1259701.0
2024,8439,BRA,145519264.0
2024,8439,CAN,151404335.0
2024,8439,CHL,59549277.0
2024,8439,COL,23036477.0
2024,8439,CRI,1910062.0
2024,8439,CUB,29082.0
2024,8439,DOM,2191892.0
2024,8439,GTM,3382111.0
2024,8439,HND,1545162.0
2024,8439,HTI,9840.0
2024,8439,JAM,95046.0
2024,8439,MEX,172741492.0
2024,8439,NIC,84669.0
2024,8439,PAN,610697.0
2024,8439,PER,15958733.0
2024,8439,PRY,3069737.0
2024,8439,SLV,2108254.0
2024,8439,TTO,2666071.0
2024,8439,URY,7675308.0
2024,8439,USA,773666745.0
2024,8439,VEN,2422809.0
2024,8440,ARG,1173172.0
2024,8440,BOL,186353.0
2024,8440,BRA,28178811.0
2024,8440,CAN,16006072.0
2024,8440,CHL,3482662.0
2024,8440,COL,2608436.0
2024,8440,CRI,469410.0
2024,8440,CUB,279475.0
2024,8440,DOM,1568015.0
2024,8440,GTM,1048144.0
2024,8440,HND,514652.0
2024,8440,HTI,33334.0
2024,8440,JAM,205912.0
2024,8440,MEX,8723885.0
2024,8440,NIC,104028.0
2024,8440,PAN,454168.0
2024,8440,PER,2168804.0
2024,8440,PRY,361848.0
2024,8440,SLV,107919.0
2024,8440,TTO,216379.0
2024,8440,URY,225278.0
2024,8440,USA,236764347.0
2024,8440,VEN,26593.0
2024,8441,ARG,64707606.0
2024,8441,BOL,5832846.0
2024,8441,BRA,190530999.0
2024,8441,CAN,205316186.0
2024,8441,CHL,53128207.0
2024,8441,COL,31491343.0
2024,8441,CRI,14360454.0
2024,8441,CUB,3143052.0
2024,8441,DOM,24016677.0
2024,8441,GTM,19311202.0
2024,8441,HND,5737017.0
2024,8441,HTI,420561.0
2024,8441,JAM,3237912.0
2024,8441,MEX,291461829.0
2024,8441,NIC,1518382.0
2024,8441,PAN,3696984.0
2024,8441,PER,19941092.0
2024,8441,PRY,8545884.0
2024,8441,SLV,15163088.0
2024,8441,TTO,4000408.0
2024,8441,URY,3372166.0
2024,8441,USA,1394652663.0
2024,8441,VEN,6954653.0
2024,8442,ARG,3744900.0
2024,8442,BOL,808024.0
2024,8442,CHL,3005403.0
2024,8442,COL,4378333.0
2024,8442,CRI,2192068.0
2024,8442,CUB,417904.0
2024,8442,DOM,5577052.0
2024,8442,GTM,3357384.0
2024,8442,HND,1036215.0
2024,8442,HTI,38269.0
2024,8442,JAM,4311926.0
2024,8442,MEX,31183683.0
2024,8442,NIC,394889.0
2024,8442,PAN,753005.0
2024,8442,PER,2934180.0
2024,8442,PRY,376679.0
2024,8442,SLV,2809771.0
2024,8442,TTO,1228228.0
2024,8442,VEN,630187.0
2024,8443,ARG,93645524.0
2024,8443,BOL,15959006.0
2024,8443,BRA,713497517.0
2024,8443,CAN,912193205.0
2024,8443,CHL,123464062.0
2024,8443,COL,108827869.0
2024,8443,CRI,47671889.0
2024,8443,CUB,5281687.0
2024,8443,DOM,100085144.0
2024,8443,GTM,57727006.0
2024,8443,HND,24189537.0
2024,8443,HTI,1816547.0
2024,8443,JAM,14616014.0
2024,8443,MEX,1132989972.0
2024,8443,NIC,9185263.0
2024,8443,PAN,37092571.0
2024,8443,PER,104742289.0
2024,8443,PRY,27591252.0
2024,8443,SLV,37166158.0
2024,8443,TTO,18195791.0
2024,8443,URY,14011158.0
2024,8443,USA,8623538322.0
2024,8443,VEN,19000518.0
2024,8444,ARG,271383.0
2024,8444,BOL,128258.0
2024,8444,BRA,2019926.0
2024,8444,CAN,5659378.0
2024,8444,CHL,342393.0
2024,8444,COL,251962.0
2024,8444,CRI,101326.0
2024,8444,CUB,445.0
2024,8444,DOM,1155241.0
2024,8444,GTM,1570471.0
2024,8444,HND,211707.0
2024,8444,HTI,100.0
2024,8444,MEX,15491346.0
2024,8444,NIC,99386.0
2024,8444,PAN,17436.0
2024,8444,PER,4892662.0
2024,8444,PRY,77712.0
2024,8444,SLV,135062.0
2024,8444,TTO,10409.0
2024,8444,URY,6789.0
2024,8444,USA,22329873.0
2024,8444,VEN,2509.0
2024,8445,ARG,12568598.0
2024,8445,BOL,1505496.0
2024,8445,BRA,72154798.0
2024,8445,CAN,5238262.0
2024,8445,CHL,3956646.0
2024,8445,COL,3117145.0
2024,8445,CRI,1787830.0
2024,8445,CUB,58762.0
2024,8445,DOM,2862029.0
2024,8445,GTM,18993489.0
2024,8445,HND,5338327.0
2024,8445,HTI,4478.0
2024,8445,MEX,43823524.0
2024,8445,NIC,1135370.0
2024,8445,PAN,141986.0
2024,8445,PER,21943058.0
2024,8445,PRY,2691533.0
2024,8445,SLV,6138417.0
2024,8445,TTO,60857.0
2024,8445,URY,1691789.0
2024,8445,USA,61463214.0
2024,8445,VEN,1758273.0
2024,8446,ARG,2248100.0
2024,8446,BOL,1537688.0
2024,8446,BRA,41812925.0
2024,8446,CHL,1130869.0
2024,8446,COL,5645961.0
2024,8446,CRI,61863.0
2024,8446,DOM,177143.0
2024,8446,GTM,2947921.0
2024,8446,HND,297884.0
2024,8446,MEX,13219594.0
2024,8446,NIC,120623.0
2024,8446,PAN,167.0
2024,8446,PER,3203292.0
2024,8446,PRY,371492.0
2024,8446,SLV,287202.0
2024,8446,TTO,31629.0
2024,8446,URY,4728.0
2024,8446,USA,25401575.0
2024,8446,VEN,324482.0
2024,8447,ARG,8683444.0
2024,8447,BOL,1314772.0
2024,8447,BRA,63687106.0
2024,8447,CAN,10378509.0
2024,8447,CHL,3647243.0
2024,8447,COL,16442854.0
2024,8447,CRI,1342871.0
2024,8447,CUB,115070.0
2024,8447,DOM,3137411.0
2024,8447,GTM,8296819.0
2024,8447,HND,3160933.0
2024,8447,HTI,19730.0
2024,8447,JAM,188056.0
2024,8447,MEX,50111221.0
2024,8447,NIC,341221.0
2024,8447,PAN,599899.0
2024,8447,PER,21315133.0
2024,8447,PRY,1871695.0
2024,8447,SLV,5885663.0
2024,8447,TTO,113330.0
2024,8447,URY,289722.0
2024,8447,USA,124874143.0
2024,8447,VEN,432636.0
2024,8448,ARG,20481674.0
2024,8448,BOL,951842.0
2024,8448,BRA,73829697.0
2024,8448,CAN,21322806.0
2024,8448,CHL,2077292.0
2024,8448,COL,10055533.0
2024,8448,CRI,3893952.0
2024,8448,CUB,724971.0
2024,8448,DOM,10074976.0
2024,8448,GTM,16448973.0
2024,8448,HND,7979614.0
2024,8448,HTI,22075.0
2024,8448,JAM,111044.0
2024,8448,MEX,52093112.0
2024,8448,NIC,1826808.0
2024,8448,PAN,328170.0
2024,8448,PER,15693147.0
2024,8448,PRY,2432994.0
2024,8448,SLV,13154240.0
2024,8448,TTO,139935.0
2024,8448,URY,668430.0
2024,8448,USA,204004765.0
2024,8448,VEN,339389.0
2024,8449,ARG,520051.0
2024,8449,BOL,112595.0
2024,8449,BRA,10603365.0
2024,8449,CAN,5023237.0
2024,8449,CHL,82292.0
2024,8449,COL,769096.0
2024,8449,CRI,65518.0
2024,8449,CUB,1182.0
2024,8449,DOM,104944.0
2024,8449,GTM,558524.0
2024,8449,HND,12049.0
2024,8449,MEX,31144061.0
2024,8449,PAN,15252.0
2024,8449,PER,495679.0
2024,8449,PRY,121216.0
2024,8449,SLV,71045.0
2024,8449,TTO,14273.0
2024,8449,URY,120785.0
2024,8449,USA,110067204.0
2024,8449,VEN,90594.0
2024,8450,ARG,54861015.0
2024,8450,BOL,24890071.0
2024,8450,BRA,320796441.0
2024,8450,CAN,499198551.0
2024,8450,CHL,109139237.0
2024,8450,COL,201878257.0
2024,8450,CRI,61063132.0
2024,8450,CUB,3724140.0
2024,8450,DOM,78272004.0
2024,8450,GTM,71050516.0
2024,8450,HND,40672142.0
2024,8450,HTI,413814.0
2024,8450,JAM,13680275.0
2024,8450,MEX,599500026.0
2024,8450,NIC,29345353.0
2024,8450,PAN,33480345.0
2024,8450,PER,124681413.0
2024,8450,PRY,44395953.0
2024,8450,SLV,39669460.0
2024,8450,TTO,17600581.0
2024,8450,URY,27241695.0
2024,8450,USA,2404391206.0
2024,8450,VEN,54777299.0
2024,8451,ARG,20171349.0
2024,8451,BOL,3601854.0
2024,8451,BRA,116241526.0
2024,8451,CHL,35589793.0
2024,8451,COL,33891281.0
2024,8451,CRI,10773491.0
2024,8451,CUB,2737583.0
2024,8451,DOM,21029633.0
2024,8451,GTM,25877914.0
2024,8451,HND,13385253.0
2024,8451,HTI,429588.0
2024,8451,JAM,2457529.0
2024,8451,MEX,151804451.0
2024,8451,NIC,3901781.0
2024,8451,PAN,5436036.0
2024,8451,PER,24202188.0
2024,8451,PRY,9926218.0
2024,8451,SLV,9916363.0
2024,8451,TTO,3891491.0
2024,8451,URY,4681558.0
2024,8451,VEN,2062289.0
2024,8452,ARG,18033986.0
2024,8452,BOL,5152333.0
2024,8452,BRA,156943865.0
2024,8452,CAN,35334706.0
2024,8452,CHL,10402301.0
2024,8452,COL,30745999.0
2024,8452,CRI,5358958.0
2024,8452,CUB,838543.0
2024,8452,DOM,19372492.0
2024,8452,GTM,18691675.0
2024,8452,HND,5550821.0
2024,8452,HTI,976336.0
2024,8452,JAM,505388.0
2024,8452,MEX,116164456.0
2024,8452,NIC,12838256.0
2024,8452,PAN,2594646.0
2024,8452,PER,25559637.0
2024,8452,PRY,5124622.0
2024,8452,SLV,9054306.0
2024,8452,TTO,818775.0
2024,8452,URY,2688440.0
2024,8452,USA,363235925.0
2024,8452,VEN,6373086.0
2024,8453,ARG,3424711.0
2024,8453,BOL,991086.0
2024,8453,BRA,13245892.0
2024,8453,CHL,277579.0
2024,8453,COL,2896370.0
2024,8453,CRI,125106.0
2024,8453,CUB,216649.0
2024,8453,DOM,3527244.0
2024,8453,GTM,2901810.0
2024,8453,HND,543435.0
2024,8453,HTI,6543.0
2024,8453,JAM,6895.0
2024,8453,MEX,31677737.0
2024,8453,NIC,58749.0
2024,8453,PAN,174882.0
2024,8453,PER,3627460.0
2024,8453,PRY,2106428.0
2024,8453,SLV,568067.0
2024,8453,TTO,24858.0
2024,8453,URY,2277114.0
2024,8453,USA,34710178.0
2024,8453,VEN,106123.0
2024,8454,ARG,11355169.0
2024,8454,BOL,472067.0
2024,8454,BRA,48646232.0
2024,8454,CAN,109689826.0
2024,8454,CHL,2235016.0
2024,8454,COL,1837010.0
2024,8454,CRI,50790.0
2024,8454,CUB,313454.0
2024,8454,DOM,358825.0
2024,8454,GTM,283893.0
2024,8454,HND,20086.0
2024,8454,JAM,35591.0
2024,8454,MEX,159029337.0
2024,8454,NIC,437350.0
2024,8454,PAN,242609.0
2024,8454,PER,3660065.0
